ID;ACTIVE;START_TIME;END_TIME;START_NODE;END_NODE;TYPE;SCHEDULE_ID
37075172;Y;51900;55500;800427;800427;D;12181085
37075173;Y;55500;59100;800427;800427;D;12181085
37075174;Y;59100;62700;800427;800427;D;12181085
37075175;Y;62700;66300;800427;800427;D;12181085
37075176;Y;66300;69900;800427;800427;D;12181085
37075177;Y;69900;73320;800427;800427;D;12181085
37075178;Y;73320;76620;800427;800427;D;12181085
37075179;Y;76620;78600;800427;11;D;12181085
36960077;Y;600;3480;11;38;D;12176711
37075997;Y;54000;58740;23;23;D;12181100
37075998;Y;58740;60000;23;23;D;12181100
37075999;Y;60000;65100;23;23;D;12181100
37076000;Y;55200;62400;23;23;D;12181100
37076001;Y;51600;56400;23;23;D;12181100
37076002;Y;56400;60480;23;1;D;12181100
37094720;Y;20880;21480;11;11;P;12182255
37094721;Y;23100;26640;18;18;D;12182255
37125584;Y;26460;33000;38;38;D;12183430
37125585;Y;33000;39540;38;38;D;12183430
37094722;Y;26640;30300;18;18;D;12182255
37094723;Y;30300;34020;18;18;D;12182255
37094724;Y;34020;37740;18;18;D;12182255
37094725;Y;37740;41340;18;18;D;12182255
37094726;Y;41340;44940;18;18;D;12182255
37094727;Y;44940;48480;18;18;D;12182255
37125586;Y;39540;45780;38;38;D;12183430
37125587;Y;45780;52140;38;38;D;12183430
37125588;Y;52140;58500;38;38;D;12183430
37125589;Y;58500;64740;38;38;D;12183430
37125590;Y;64740;71880;38;1;D;12183430
37127870;Y;21900;25500;11;60;D;12183511
37127871;Y;31740;37980;60;60;D;12183511
37127872;Y;21300;21900;11;11;P;12183511
37127873;Y;49920;55920;60;60;D;12183511
37127874;Y;25500;31740;60;60;D;12183511
36934909;Y;23400;47700;11;11;D;12174071
36934910;Y;22800;23400;11;11;P;12174071
36934911;Y;48600;72900;11;11;D;12174071
36934912;Y;48000;48600;11;11;P;12174071
36934913;Y;44400;51900;11;11;D;12174071
36934914;Y;43800;44400;11;11;PD;12174071
37125596;Y;20400;21000;1;1;PD;12183430
37127875;Y;37980;43980;60;60;D;12183511
37127876;Y;43980;49920;60;60;D;12183511
37127877;Y;55920;61920;60;60;D;12183511
37127878;Y;61920;67860;60;60;D;12183511
37127879;Y;67860;72600;60;11;D;12183511
37127881;Y;23400;27060;11;60;D;12183511
37127882;Y;33360;39480;60;60;D;12183511
37127883;Y;69360;74100;60;11;D;12183511
37094728;Y;48480;52140;18;18;D;12182255
37094729;Y;52140;55740;18;18;D;12182255
37094730;Y;55740;59340;18;18;D;12182255
37094731;Y;59340;62940;18;18;D;12182255
37094732;Y;62940;66480;18;18;D;12182255
37094733;Y;66480;70020;18;18;D;12182255
37094734;Y;70020;73560;18;18;D;12182255
37094735;Y;73560;76800;18;11;D;12182255
37094736;Y;21480;23100;11;18;D;12182255
37094737;Y;22680;23280;11;11;P;12182255
37094738;Y;24900;28440;18;18;D;12182255
37094739;Y;28440;32100;18;18;D;12182255
37112884;Y;3900;4500;1;1;P;12183023
37112885;Y;4500;5100;1;1;P;12183023
37112886;Y;83100;83700;1;1;P;12183023
37112887;Y;84300;84900;1;1;P;12183023
37112888;Y;85500;86100;1;1;P;12183023
37113331;Y;89100;90600;23;11;D;12183035
37113332;Y;20280;21600;11;23;D;12183035
37113263;Y;83100;83700;1;1;P;12183032
37113264;Y;84900;108600;1;1;D;12183032
37113265;Y;84300;84900;1;1;P;12183032
37113602;Y;38940;43740;38;38;D;12183051
37113267;Y;85500;86100;1;1;P;12183032
37113268;Y;2700;3300;1;1;P;12183032
37113269;Y;3300;26700;1;1;D;12183032
37113270;Y;3300;3900;1;1;P;12183032
37113271;Y;3900;27300;1;1;D;12183032
37113272;Y;3900;4500;1;1;P;12183032
37113273;Y;4500;27900;1;1;D;12183032
37113274;Y;4500;5100;1;1;P;12183032
37113275;Y;5100;28500;1;1;D;12183032
37113333;Y;19680;20280;11;11;P;12183035
37113334;Y;21600;26040;23;23;D;12183035
37113335;Y;26040;31560;23;23;D;12183035
37113336;Y;31560;37020;23;23;D;12183035
37113337;Y;37020;42660;23;23;D;12183035
37113338;Y;42660;48120;23;23;D;12183035
37113339;Y;48120;53340;23;23;D;12183035
37113340;Y;53340;59760;23;23;D;12183035
37113341;Y;59760;65700;23;23;D;12183035
37113603;Y;59760;65400;23;23;D;12183051
37113604;Y;41700;46680;23;23;D;12183051
37113605;Y;33300;39600;38;38;D;12183051
37113606;Y;34620;40860;38;38;D;12183051
37113607;Y;39600;45360;38;38;D;12183051
37113608;Y;56280;61260;38;38;D;12183051
37113342;Y;65700;71460;23;23;D;12183035
37113343;Y;71460;72900;23;23;D;12183035
37113344;Y;72900;76200;23;11;D;12183035
37113345;Y;47880;49800;11;23;D;12183035
37113346;Y;47280;47880;11;11;PD;12183035
37113347;Y;49800;54900;23;23;D;12183035
37113348;Y;54900;61440;23;23;D;12183035
37113349;Y;61440;66960;23;23;D;12183035
37113350;Y;66960;73140;23;23;D;12183035
37113351;Y;73140;74700;23;23;D;12183035
37113352;Y;74700;78600;23;23;D;12183035
37113353;Y;78600;82800;23;23;D;12183035
37113354;Y;82800;87000;23;23;D;12183035
37113355;Y;87000;90300;23;11;D;12183035
37113356;Y;83100;83700;1;1;P;12183036
37113357;Y;83700;108000;1;1;D;12183036
37113358;Y;84300;84900;1;1;P;12183036
37113359;Y;84900;108600;1;1;D;12183036
37113360;Y;85500;86100;1;1;P;12183036
37113361;Y;86100;109500;1;1;D;12183036
37113609;Y;46680;51300;23;23;D;12183051
37113610;Y;43740;48540;38;38;D;12183051
37113611;Y;58620;64500;38;38;D;12183051
37113612;Y;64500;70860;38;38;D;12183051
37113613;Y;40860;46560;38;38;D;12183051
37113614;Y;50340;56280;38;38;D;12183051
37113615;Y;19080;21060;1;28;D;12183052
37113616;Y;18480;19080;1;1;PD;12183052
37113617;Y;21060;24000;28;1486;D;12183052
37113618;Y;24000;27600;1486;28;D;12183052
37113619;Y;27600;29880;28;1486;D;12183052
37113620;Y;29880;34020;1486;28;D;12183052
37113621;Y;34020;37680;28;1486;D;12183052
37113622;Y;37680;41160;1486;28;D;12183052
37113623;Y;41160;44760;28;1486;D;12183052
37113624;Y;44760;48420;1486;28;D;12183052
37113625;Y;48420;52140;28;1486;D;12183052
37113626;Y;52140;56940;1486;28;D;12183052
37113627;Y;56940;61080;28;1486;D;12183052
37113628;Y;61080;66000;1486;28;D;12183052
37113629;Y;66000;68280;28;1486;D;12183052
37113630;Y;68280;71100;1486;28;D;12183052
37113631;Y;71100;73080;28;1;D;12183052
37113632;Y;24000;31860;1;1486;D;12183052
37113633;Y;23400;24000;1;1;P;12183052
37113634;Y;31860;35820;1486;28;D;12183052
37113635;Y;35820;39480;28;1486;D;12183052
37113636;Y;39480;42960;1486;28;D;12183052
37113637;Y;42960;46560;28;1486;D;12183052
37113638;Y;46560;50220;1486;28;D;12183052
37113639;Y;50220;53940;28;1486;D;12183052
37113640;Y;53940;58920;1486;28;D;12183052
37113641;Y;58920;63060;28;1486;D;12183052
37113642;Y;63060;67920;1486;28;D;12183052
37113643;Y;67920;70200;28;1;D;12183052
37113644;Y;18900;19500;1;1;PD;12183052
37113645;Y;19500;22800;1;1486;D;12183052
37113646;Y;22800;25500;1486;28;D;12183052
37113647;Y;25500;27420;28;1486;D;12183052
37113648;Y;27420;31740;1486;28;D;12183052
37113649;Y;31740;33660;28;1486;D;12183052
37113650;Y;33660;37620;1486;28;D;12183052
37113651;Y;37620;41160;28;1486;D;12183052
37113652;Y;41160;44760;1486;28;D;12183052
37113653;Y;44760;48420;28;1486;D;12183052
37113654;Y;48420;52620;1486;28;D;12183052
37113655;Y;52620;55080;28;1486;D;12183052
37113656;Y;55080;59880;1486;28;D;12183052
37113657;Y;59880;62100;28;1486;D;12183052
37113658;Y;62100;66960;1486;28;D;12183052
37113659;Y;66960;70380;28;1;D;12183052
37113660;Y;25380;25980;1;1;P;12183052
37113661;Y;25980;28320;1;1486;D;12183052
37113662;Y;28320;32340;1486;28;D;12183052
37113663;Y;32340;35880;28;1486;D;12183052
37113664;Y;35880;39420;1486;28;D;12183052
37113665;Y;39420;42960;28;1486;D;12183052
37113666;Y;42960;46560;1486;28;D;12183052
37113667;Y;46560;50220;28;1486;D;12183052
37113668;Y;50220;54480;1486;28;D;12183052
37113669;Y;54480;56880;28;1486;D;12183052
37113670;Y;56880;61920;1486;28;D;12183052
37113671;Y;61920;64020;28;1486;D;12183052
37113672;Y;64020;67440;1486;28;D;12183052
37113673;Y;67440;69480;28;1486;D;12183052
37113674;Y;69480;72780;1486;1;D;12183052
37113675;Y;30060;32280;28;1486;D;12183052
37113676;Y;32280;34920;1486;28;D;12183052
37113677;Y;34920;36780;28;1486;D;12183052
37113678;Y;36780;40260;1486;28;D;12183052
37113679;Y;40260;42060;28;1486;D;12183052
37113680;Y;42060;45660;1486;28;D;12183052
37113681;Y;45660;47820;28;1486;D;12183052
37113682;Y;47820;51420;1486;28;D;12183052
37113683;Y;51420;55680;28;1486;D;12183052
37113684;Y;55680;60840;1486;28;D;12183052
37113685;Y;60840;65040;28;1486;D;12183052
37113686;Y;65040;69480;1486;28;D;12183052
37113687;Y;69480;72360;28;1486;D;12183052
37113688;Y;72360;75000;1486;1;D;12183052
37113689;Y;27000;30060;1;28;D;12183052
37113690;Y;26400;27000;1;1;P;12183052
37113691;Y;27840;31140;1486;28;D;12183052
37113692;Y;31140;33060;28;1486;D;12183052
37113693;Y;33060;36660;1486;28;D;12183052
37113694;Y;36660;38580;28;1486;D;12183052
37113695;Y;38580;42060;1486;28;D;12183052
37113696;Y;42060;43860;28;1486;D;12183052
37113697;Y;43860;47520;1486;28;D;12183052
37113698;Y;47520;49620;28;1486;D;12183052
37113699;Y;49620;53220;1486;28;D;12183052
37113700;Y;53220;57480;28;1486;D;12183052
37113701;Y;57480;62940;1486;28;D;12183052
37113702;Y;62940;67020;28;1486;D;12183052
37113703;Y;67020;71820;1486;28;D;12183052
37113704;Y;71820;74940;28;1486;D;12183052
37113705;Y;74940;78000;1486;1;D;12183052
37113706;Y;24900;25500;1;1;P;12183052
37113707;Y;25500;27840;1;1486;D;12183052
37113708;Y;24600;27120;1486;28;D;12183052
37113709;Y;27120;29280;28;1486;D;12183052
37113710;Y;29280;32940;1486;28;D;12183052
37113711;Y;32940;38460;28;28;D;12183052
37113712;Y;38460;40260;28;1486;D;12183052
37113713;Y;40260;43860;1486;28;D;12183052
37113714;Y;43860;45660;28;1486;D;12183052
37113715;Y;45660;49320;1486;28;D;12183052
37113716;Y;49320;51540;28;1486;D;12183052
37113717;Y;51540;56340;1486;28;D;12183052
37113718;Y;56340;58680;28;1486;D;12183052
37113719;Y;58680;62460;1486;28;D;12183052
37113720;Y;62460;64500;28;1486;D;12183052
37113721;Y;64500;68400;1486;28;D;12183052
37113722;Y;68400;71580;28;1486;D;12183052
37113723;Y;71580;75840;1486;28;D;12183052
37113724;Y;75840;78300;28;1;D;12183052
37113725;Y;22200;22800;1;1;P;12183052
37113726;Y;22800;24600;1;1486;D;12183052
37113727;Y;28020;30420;28;1486;D;12183052
37113728;Y;30420;33480;1486;1;D;12183052
37113729;Y;47220;50820;1486;28;D;12183052
37113730;Y;50820;53340;28;1486;D;12183052
37113731;Y;53340;58200;1486;28;D;12183052
37113732;Y;58200;60480;28;1486;D;12183052
37113733;Y;60480;64860;1486;28;D;12183052
37113734;Y;64860;68880;28;1486;D;12183052
37113735;Y;68880;72900;1486;1;D;12183052
37113736;Y;25500;28020;1;28;D;12183052
37113737;Y;24900;25500;1;1;PD;12183052
37113738;Y;44400;45000;1;1;PD;12183052
37113739;Y;45000;47220;1;1486;D;12183052
37085746;Y;66960;68400;23;11;D;12181530
37085747;Y;44100;50100;11;23;D;12181530
37085748;Y;43500;44100;11;11;PD;12181530
37085749;Y;50100;56220;23;23;D;12181530
37085750;Y;56220;62220;23;23;D;12181530
37085751;Y;62220;68160;23;23;D;12181530
37085752;Y;68160;74160;23;23;D;12181530
37085753;Y;74160;79200;23;23;D;12181530
37085754;Y;79200;80400;23;23;D;12181530
37085755;Y;80400;84300;23;23;D;12181530
37085756;Y;84300;85800;23;23;D;12181530
37085757;Y;85800;89700;23;23;D;12181530
37085758;Y;89700;91080;23;11;D;12181530
37085759;Y;20700;25800;11;23;D;12181530
37085760;Y;20100;20700;11;11;P;12181530
37085761;Y;25800;30720;23;23;D;12181530
37085762;Y;30720;35580;23;23;D;12181530
37085763;Y;35580;40560;23;23;D;12181530
37085764;Y;40560;45360;23;23;D;12181530
37085765;Y;45360;51360;23;23;D;12181530
37085766;Y;51360;57420;23;23;D;12181530
37085767;Y;57420;63420;23;23;D;12181530
37085768;Y;63420;69720;23;23;D;12181530
37085769;Y;69720;75840;23;23;D;12181530
37085770;Y;75840;77280;23;11;D;12181530
37085771;Y;44100;47160;11;23;D;12181530
37085772;Y;43500;44100;11;11;P;12181530
37085773;Y;47160;52560;23;23;D;12181530
37085774;Y;52560;58620;23;23;D;12181530
37085775;Y;58620;64620;23;23;D;12181530
37085776;Y;64620;71220;23;23;D;12181530
37085777;Y;71220;75180;23;11;D;12181530
37085778;Y;47400;48600;11;23;D;12181530
37085779;Y;46800;47400;11;11;PD;12181530
37085780;Y;48600;53760;23;23;D;12181530
37085781;Y;53760;59820;23;23;D;12181530
37085782;Y;59820;65820;23;23;D;12181530
37085783;Y;65820;67200;23;23;D;12181530
37085784;Y;67200;72720;23;23;D;12181530
37085785;Y;72720;77400;23;23;D;12181530
37085786;Y;77400;81600;23;23;D;12181530
37085787;Y;81600;83100;23;23;D;12181530
37085788;Y;83100;87000;23;23;D;12181530
37085789;Y;87000;88500;23;23;D;12181530
37085790;Y;88500;91500;23;11;D;12181530
37000012;Y;58080;64200;1112;1112;D;12178865
37000013;Y;64200;70080;1112;1112;D;12178865
37000014;Y;44580;53580;1112;1112;D;12178865
37000015;Y;53580;61440;1112;1112;D;12178865
37001522;Y;56100;61680;1112;1112;D;12178865
37001523;Y;61680;66900;1112;1112;D;12178865
37061131;Y;20100;24480;11;60;D;12180738
37061134;Y;21000;26880;11;60;D;12180738
37061135;Y;24480;29580;60;60;D;12180738
37061136;Y;29580;35280;60;60;D;12180738
37061137;Y;35280;41280;60;60;D;12180738
37061138;Y;41280;47280;60;60;D;12180738
37061139;Y;47280;53280;60;60;D;12180738
37061140;Y;53280;59280;60;60;D;12180738
37061141;Y;59280;65280;60;60;D;12180738
37061142;Y;65280;71580;60;60;D;12180738
37061143;Y;71580;72300;60;11;D;12180738
37061144;Y;19500;20100;11;11;P;12180738
37061145;Y;26880;32280;60;60;D;12180738
37061146;Y;32280;38280;60;60;D;12180738
37061147;Y;38280;44280;60;60;D;12180738
37061148;Y;44280;50280;60;60;D;12180738
37061149;Y;50280;56280;60;60;D;12180738
37061150;Y;56280;62280;60;60;D;12180738
37061151;Y;62280;68280;60;60;D;12180738
37061152;Y;68280;73200;60;11;D;12180738
37061153;Y;20400;21000;11;11;P;12180738
37062535;Y;20100;24480;11;60;D;12180786
37062536;Y;19500;20100;11;11;P;12180786
37062537;Y;24480;29580;60;60;D;12180786
37062538;Y;29580;35280;60;60;D;12180786
37062539;Y;35280;41280;60;60;D;12180786
37062540;Y;41280;47280;60;60;D;12180786
37062541;Y;47280;53280;60;60;D;12180786
37062542;Y;53280;59280;60;60;D;12180786
37062543;Y;59280;65280;60;60;D;12180786
37062544;Y;65280;71280;60;60;D;12180786
37062545;Y;71280;77280;60;60;D;12180786
37062546;Y;21000;26880;11;60;D;12180786
37062547;Y;20400;21000;11;11;P;12180786
37062548;Y;26880;32280;60;60;D;12180786
37062549;Y;32280;38280;60;60;D;12180786
37062550;Y;38280;44280;60;60;D;12180786
37062551;Y;44280;50280;60;60;D;12180786
37062552;Y;50280;56280;60;60;D;12180786
37062553;Y;56280;62280;60;60;D;12180786
37062554;Y;62280;68280;60;60;D;12180786
37111981;Y;43320;46200;4;4;D;12183008
37111982;Y;46200;49080;4;4;D;12183008
37062658;Y;74400;75180;60;11;D;12180788
37111983;Y;49080;51960;4;4;D;12183008
37111984;Y;51960;54840;4;4;D;12183008
37062661;Y;79080;85080;60;60;D;12180788
37062662;Y;85080;89100;60;11;D;12180788
37111985;Y;54840;57720;4;4;D;12183008
37062664;Y;76380;82080;60;60;D;12180788
37062665;Y;82080;88080;60;60;D;12180788
37062666;Y;88080;92100;60;11;D;12180788
37111986;Y;57720;60240;4;4;D;12183008
37068477;Y;41400;66000;11;11;D;12180941
37069390;Y;75600;80100;38;38;D;12180966
37070982;Y;48780;55500;18;18;D;12181016
37070983;Y;55500;63240;18;18;D;12181016
37070984;Y;37500;43560;18;18;D;12181016
37070985;Y;43560;51180;18;18;D;12181016
37075722;Y;18300;18900;1;1;P;12181097
37075723;Y;21180;26820;38;38;D;12181097
37111987;Y;60240;63120;4;4;D;12183008
37111988;Y;63120;66000;4;4;D;12183008
37111931;Y;39720;42600;4;4;D;12183008
37111989;Y;66000;68880;4;4;D;12183008
37111932;Y;42600;45480;4;4;D;12183008
37111933;Y;45480;48360;4;4;D;12183008
37111934;Y;48360;51240;4;4;D;12183008
37111935;Y;51240;54120;4;4;D;12183008
37075724;Y;18900;21180;1;38;D;12181097
37075725;Y;26820;32280;38;38;D;12181097
37111936;Y;54120;57000;4;4;D;12183008
37111937;Y;57000;59760;4;4;D;12183008
37075726;Y;32280;37860;38;38;D;12181097
37111938;Y;59760;62640;4;4;D;12183008
37111939;Y;62640;65520;4;4;D;12183008
37111940;Y;65520;68400;4;4;D;12183008
37075727;Y;37860;43260;38;38;D;12181097
37111941;Y;68400;71280;4;4;D;12183008
37111942;Y;71280;73920;4;4;D;12183008
37111943;Y;73920;76800;4;4;D;12183008
37111944;Y;76800;79680;4;4;D;12183008
37111945;Y;79680;82560;4;4;D;12183008
37111946;Y;82560;85440;4;4;D;12183008
37111947;Y;85440;88320;4;4;D;12183008
37111948;Y;88320;89700;4;800266;D;12183008
37075728;Y;43260;48660;38;38;D;12181097
37077077;Y;37980;45480;82;82;D;12181134
37111949;Y;22320;24840;4;4;D;12183008
37111950;Y;24840;27600;4;4;D;12183008
37111951;Y;27600;30480;4;4;D;12183008
37111952;Y;30480;33360;4;4;D;12183008
37077078;Y;45480;52380;82;82;D;12181134
37077517;Y;43080;50160;28;28;D;12181143
37111953;Y;33360;36240;4;4;D;12183008
37111954;Y;36240;39000;4;4;D;12183008
37111955;Y;39000;41880;4;4;D;12183008
37111956;Y;41880;44760;4;4;D;12183008
37077830;Y;20400;24720;11;60;D;12181156
37111957;Y;44760;47640;4;4;D;12183008
37077831;Y;19800;20400;11;11;P;12181156
37111958;Y;47640;50520;4;4;D;12183008
37111959;Y;50520;53400;4;4;D;12183008
37077832;Y;24720;33360;60;60;D;12181156
37077833;Y;60540;69480;60;60;D;12181156
37077834;Y;69480;77880;60;60;D;12181156
37077835;Y;77880;78600;60;11;D;12181156
37075738;Y;20520;23220;1;38;D;12181097
37075739;Y;19920;20520;1;1;P;12181097
37075740;Y;23220;28680;38;38;D;12181097
37075741;Y;28680;34140;38;38;D;12181097
37075742;Y;34140;39660;38;38;D;12181097
37075743;Y;39660;45060;38;38;D;12181097
37075744;Y;45060;50460;38;38;D;12181097
37075745;Y;79920;84720;38;38;D;12181097
37075746;Y;84720;89520;38;38;D;12181097
37075747;Y;89520;90420;38;1;D;12181097
37076575;Y;33000;39600;746;746;D;12181116
37076576;Y;39600;45660;746;746;D;12181116
37075750;Y;60900;65640;38;38;D;12181097
37111960;Y;53400;56280;4;4;D;12183008
37111961;Y;56280;59280;4;4;D;12183008
37111962;Y;59280;62160;4;4;D;12183008
37111963;Y;62160;65040;4;4;D;12183008
37111964;Y;65040;67920;4;4;D;12183008
37111965;Y;67920;70800;4;4;D;12183008
37111966;Y;70800;73200;4;4;D;12183008
37111967;Y;73200;76080;4;4;D;12183008
37111968;Y;76080;78960;4;4;D;12183008
37111969;Y;78960;81840;4;4;D;12183008
37036465;Y;18480;19080;1;1;PD;12179590
37036466;Y;22260;25200;28;1486;D;12179590
37036467;Y;25200;28200;1486;28;D;12179590
37036468;Y;19680;20280;1;1;PD;12179590
37036469;Y;26280;26880;1;1;PD;12179590
37036470;Y;19500;20100;1;1;PD;12179590
37036471;Y;23400;26400;28;1486;D;12179590
36988367;Y;33780;35820;1026;800427;D;12178200
36988368;Y;35820;39900;800427;1026;D;12178200
36988369;Y;39900;41880;1026;800427;D;12178200
36988370;Y;41880;45900;800427;1026;D;12178200
36988371;Y;45900;47820;1026;800427;D;12178200
36988372;Y;47820;51900;800427;1026;D;12178200
36988373;Y;51900;53820;1026;800427;D;12178200
36988374;Y;53820;57900;800427;1026;D;12178200
36988375;Y;57900;59880;1026;800427;D;12178200
36988376;Y;59880;63900;800427;1026;D;12178200
36988377;Y;63900;65820;1026;800427;D;12178200
36988378;Y;65820;69840;800427;1026;D;12178200
36988379;Y;69840;71700;1026;1;D;12178200
37015331;Y;30060;36240;23;23;D;12179294
37015332;Y;36240;42240;23;23;D;12179294
37015333;Y;42240;48240;23;23;D;12179294
37015334;Y;48240;54360;23;23;D;12179294
37015335;Y;54360;61200;23;23;D;12179294
37015336;Y;61200;67500;23;23;D;12179294
37015337;Y;67500;72960;23;23;D;12179294
37015338;Y;72960;74400;23;11;D;12179294
37015339;Y;21600;22200;11;11;PD;12179294
37015340;Y;26400;31260;23;23;D;12179294
37015341;Y;31260;37440;23;23;D;12179294
37015342;Y;37440;43440;23;23;D;12179294
37015343;Y;43440;49440;23;23;D;12179294
37015344;Y;49440;55560;23;23;D;12179294
37015345;Y;55560;62100;23;23;D;12179294
37015346;Y;62100;68400;23;23;D;12179294
37015347;Y;68400;74040;23;23;D;12179294
37015348;Y;74040;78600;23;23;D;12179294
37015349;Y;78600;82800;23;23;D;12179294
37015350;Y;82800;87000;23;23;D;12179294
37015351;Y;87000;90300;23;11;D;12179294
37015352;Y;23880;24480;11;11;PD;12179294
37015353;Y;21600;26100;23;23;D;12179294
37015354;Y;26100;32160;23;23;D;12179294
37015355;Y;32160;43200;23;11;D;12179294
37015356;Y;60300;66660;23;23;D;12179294
37015357;Y;66660;71100;23;11;D;12179294
37015358;Y;19680;20280;11;11;PD;12179294
37015359;Y;55500;56100;11;11;PD;12179294
37015360;Y;56640;63060;23;23;D;12179294
37015361;Y;63060;69300;23;23;D;12179294
37015362;Y;69300;75240;23;23;D;12179294
37015363;Y;75240;76800;23;23;D;12179294
37015364;Y;76800;80700;23;23;D;12179294
37015365;Y;80700;84900;23;23;D;12179294
37015366;Y;84900;89100;23;23;D;12179294
37015367;Y;89100;90600;23;11;D;12179294
37015368;Y;52200;52800;11;11;P;12179294
37131134;Y;74400;75000;11;11;P;12183626
37094898;Y;36780;43080;18;18;D;12182259
37094899;Y;43080;48660;18;18;D;12182259
37127925;Y;54360;63840;60;60;D;12183512
37127926;Y;63840;73440;60;11;D;12183512
37010914;Y;20700;22500;1;183;D;12179172
37127927;Y;60600;66420;60;60;D;12183512
37109313;Y;93900;95040;28;1686;D;12182966
37109314;Y;108540;109440;28;1686;D;12182966
37109315;Y;83700;85200;1686;28;D;12182966
37109316;Y;109440;110700;1686;28;D;12182966
37109317;Y;80700;82200;1686;28;D;12182966
37109318;Y;82200;83700;28;1686;D;12182966
37109319;Y;85200;86700;28;1686;D;12182966
37109320;Y;86700;88200;1686;28;D;12182966
37109321;Y;88200;89700;28;1686;D;12182966
37109322;Y;89700;91200;1686;28;D;12182966
37109323;Y;91200;92700;28;1686;D;12182966
37109324;Y;79200;80700;28;1686;D;12182966
37109325;Y;78300;79200;1;28;D;12182966
37109326;Y;110700;111600;28;1;D;12182966
37109327;Y;77700;78300;1;1;PD;12182966
37109328;Y;92700;93900;1686;28;D;12182966
37109329;Y;95040;96840;1686;1686;D;12182966
37109330;Y;96840;98640;1686;1686;D;12182966
37109331;Y;100440;102240;1686;1686;D;12182966
37109332;Y;102240;104040;1686;1686;D;12182966
37109333;Y;104040;105840;1686;1686;D;12182966
37109334;Y;105840;107640;1686;1686;D;12182966
37109335;Y;107640;108540;1686;28;D;12182966
37109336;Y;98640;100440;1686;1686;D;12182966
37109337;Y;93240;93300;1686;1686;D;12182966
37109338;Y;81300;82800;1686;28;D;12182966
37109339;Y;82800;84300;28;1686;D;12182966
37109340;Y;84300;85800;1686;28;D;12182966
37109341;Y;85800;87300;28;1686;D;12182966
37109342;Y;87300;88800;1686;28;D;12182966
37109343;Y;88800;90300;28;1686;D;12182966
37109344;Y;90300;91800;1686;28;D;12182966
37109345;Y;91800;93240;28;1686;D;12182966
37109346;Y;79800;81300;28;1686;D;12182966
37109347;Y;78900;79800;1;28;D;12182966
37109348;Y;111300;112200;28;1;D;12182966
37109349;Y;78300;78900;1;1;PD;12182966
37109350;Y;93300;95280;1686;1686;D;12182966
37109351;Y;108900;110400;28;1686;D;12182966
37109352;Y;110400;111300;1686;28;D;12182966
37109353;Y;95280;96300;1686;28;D;12182966
37109354;Y;96300;98100;28;28;D;12182966
37109355;Y;108000;108900;1686;28;D;12182966
37109356;Y;98100;99900;28;28;D;12182966
37109357;Y;99900;101700;28;28;D;12182966
37109358;Y;101700;103500;28;28;D;12182966
37109359;Y;103500;105300;28;28;D;12182966
37109360;Y;105300;107100;28;28;D;12182966
37109361;Y;107100;108000;28;1686;D;12182966
37109362;Y;90900;92400;1686;28;D;12182966
37109363;Y;81900;83400;1686;28;D;12182966
37109364;Y;83400;84900;28;1686;D;12182966
37109365;Y;84900;86400;1686;28;D;12182966
37109366;Y;86400;87900;28;1686;D;12182966
37109367;Y;87900;89400;1686;28;D;12182966
37109368;Y;89400;90900;28;1686;D;12182966
37109369;Y;80400;81900;28;1686;D;12182966
37109370;Y;79500;80400;1;28;D;12182966
37109371;Y;111900;112800;28;1;D;12182966
37109372;Y;78900;79500;1;1;PD;12182966
37109373;Y;109260;111000;28;1686;D;12182966
37109374;Y;111000;111900;1686;28;D;12182966
37109375;Y;95760;97560;1686;1686;D;12182966
37109376;Y;92400;93600;28;1686;D;12182966
37109377;Y;93600;94860;1686;28;D;12182966
37109378;Y;94860;95760;28;1686;D;12182966
37109379;Y;97560;99360;1686;1686;D;12182966
37109380;Y;99360;101160;1686;1686;D;12182966
37109381;Y;101160;102960;1686;1686;D;12182966
37109382;Y;102960;104760;1686;1686;D;12182966
37109383;Y;104760;106560;1686;1686;D;12182966
37109384;Y;106560;108360;1686;1686;D;12182966
37109385;Y;108360;109260;1686;28;D;12182966
37109386;Y;94200;96120;1686;1686;D;12182966
37109387;Y;81000;82500;28;1686;D;12182966
37109388;Y;82500;84000;1686;28;D;12182966
37109389;Y;84000;85500;28;1686;D;12182966
37109390;Y;85500;87000;1686;28;D;12182966
37109391;Y;87000;88500;28;1686;D;12182966
37109392;Y;88500;90000;1686;28;D;12182966
37109393;Y;90000;91500;28;1686;D;12182966
37109394;Y;91500;93000;1686;28;D;12182966
37109395;Y;80100;81000;1;28;D;12182966
37109396;Y;112500;113400;28;1;D;12182966
37109397;Y;79500;80100;1;1;PD;12182966
37109398;Y;93000;94200;28;1686;D;12182966
37109399;Y;109620;111600;28;1686;D;12182966
37109400;Y;111600;112500;1686;28;D;12182966
37109401;Y;96120;97920;1686;1686;D;12182966
37109402;Y;108720;109620;1686;28;D;12182966
37109403;Y;99720;101520;1686;1686;D;12182966
37109404;Y;97920;99720;1686;1686;D;12182966
37109405;Y;101520;103320;1686;1686;D;12182966
37109406;Y;103320;105120;1686;1686;D;12182966
37109407;Y;105120;106920;1686;1686;D;12182966
37109408;Y;106920;108720;1686;1686;D;12182966
37109409;Y;81600;83100;28;1686;D;12182966
37109410;Y;83100;84600;1686;28;D;12182966
37109411;Y;84600;86100;28;1686;D;12182966
