ID;CODE;COLOR;OBS;PRECEDING_ID;DEPOTS;SCHEDULE_ID;VEHICLETYPE_ID
1438419;09;8405056;;;0;10614143;
1398387;02;65280;;;0;10596323;
1398388;03;16776960;;;0;10596323;
1223810;12;4227200;;;0;10554323;
1223811;13;16744448;;;0;10554323;
1223812;14;8421568;;;0;10554323;
1223813;15;8421440;;;0;10554323;
1223279;01;255;;;0;10554183;
1223280;03;16776960;;;0;10554183;
1223281;05;32768;;;0;10554183;
1223282;02;65280;;;0;10554183;
1223283;04;8388863;;;0;10554183;
1259763;10;27090;;;0;10565323;
1259764;11;16736431;;;0;10565323;
1259765;12;3566957;;;0;10565323;
1259766;13;13789440;;;0;10565323;
1259767;14;6776756;;;0;10565323;
1223779;05;32768;;;0;10554303;
1223814;01;255;;;0;10554324;
1223815;02;65280;;;0;10554324;
1223816;03;16776960;;;0;10554324;
1223817;04;8388863;;;0;10554324;
1223818;05;32768;;;0;10554324;
1223819;06;65535;;;0;10554324;
1223820;07;16711935;;;0;10554324;
1223821;08;13739429;;;0;10554324;
1223822;09;8405056;;;0;10554324;
1223823;10;33023;;;0;10554324;
1223824;11;16744640;;;0;10554324;
1223825;12;4227200;;;0;10554324;
1223826;13;16744448;;;0;10554324;
1223827;14;8421568;;;0;10554324;
1223828;15;8421440;;;0;10554324;
1259768;15;7631930;;;0;10565323;
1438420;01;255;[$I_14:18];;0;10614143;
1438421;02;65280;;;0;10614143;
1438422;03;16776960;;;0;10614143;
1438423;07;16711935;;;0;10614143;
1438424;04;8388863;;;0;10614143;
1438425;10;33023;;;0;10614143;
1438426;08;12748165;;;0;10614143;
1438427;11;16744640;;;0;10614143;
1438428;05;32768;;;0;10614143;
1438429;06;65535;;;0;10614143;
1438459;03;16776960;;;0;10614183;
1438460;05;32768;;;0;10614183;
1438461;07;16711935;;;0;10614183;
1438462;08;13738915;;;0;10614183;
1438463;04;8388863;;;0;10614183;
1438464;01;255;;;1;10614183;
1438465;02;65280;;;1;10614183;
1398389;27;16744703;;;1;10596323;
1437428;11;16744640;;;0;10612803;
1437429;08;14333622;;;0;10612803;
1437430;05;32768;;;0;10612803;
1437431;13;16744512;;;0;10612803;
1437439;06;65535;;;0;10612823;
1437440;07;16711935;;;0;10612823;
1437441;05;32768;;;0;10612823;
1437442;09;8405056;;;0;10612823;
1437443;01;255;;;0;10612823;
1437444;03;16776960;;;0;10612823;
1437445;10;33023;;;0;10612823;
1437446;02;65280;;;0;10612823;
1398390;28;13540765;;;1;10596323;
1224579;01;255;;;0;10554863;
1224580;02;65280;;;0;10554863;
1224581;03;16776960;;;0;10554863;
1224582;04;8388863;;;0;10554863;
1224583;05;32768;;;0;10554863;
1224584;06;65535;;;0;10554863;
1224585;07;16711935;;;0;10554863;
1224586;20;12632256;;;1;10554863;
1224587;30;16711680;;;1;10554863;
1224588;31;8388736;;;1;10554863;
1224599;03;16776960;;;1;10554883;
1224600;01;255;;;0;10554883;
1224601;02;65280;;;1;10554883;
1398391;20;12632256;;;1;10596323;
1398392;22;8454016;;;1;10596323;
1398393;21;8421631;;;1;10596323;
1398394;75;0;[$I_14:05][$I_21:45][$I_14:50];;0;10596323;
1398579;04;8388863;;;0;10596403;
1398580;05;32768;;;0;10596403;
1398581;01;255;;;0;10596403;
1398582;02;65280;;;0;10596403;
1398583;03;16776960;;;0;10596403;
1398584;06;65535;;;0;10596403;
1398585;07;16711935;;;0;10596403;
1437447;08;13805222;;;0;10612823;
1437448;04;8388863;;;0;10612823;
1437449;11;16744640;;;0;10612823;
1438466;09;8405056;;;0;10614183;
1438467;06;65535;;;0;10614183;
1438468;10;33023;;;0;10614183;
1438619;01;255;;;1;10614343;
1438620;03;16776960;;;0;10614343;
1438621;10;33023;;;0;10614343;
1438622;05;32768;;;1;10614343;
1438623;07;16711935;;;0;10614343;
1438624;09;8405056;;;1;10614343;
1438625;04;8388863;;;0;10614343;
1438626;11;16744640;;;0;10614343;
1438627;08;14663615;;;0;10614343;
1438628;06;65535;;;0;10614343;
1438629;02;65280;;;0;10614343;
1390779;98;6579300;;;0;10593883;
1240079;20;12632256;;;1;10562883;
1240080;12;7059126;;;0;10562883;
1227239;02;65280;;;0;10556883;
1227240;05;32768;;;0;10556883;
1227241;08;13805222;;;0;10556883;
1227242;10;33023;;;0;10556883;
1227243;01;255;;;0;10556883;
1377867;15;8421376;;;0;10585963;
1377868;08;14002858;;;0;10585963;
1377869;05;32768;;;0;10585963;
1377870;16;8454143;;;0;10585963;
1378325;11;16744640;;;0;10586023;
1378326;10;33023;;;0;10586023;
1432259;51;255;;;0;10608403;
1432260;52;65280;;;0;10608403;
1432999;96;62194;;;0;10608783;
1433000;93;15132160;;;0;10608783;
1433001;91;225;;;0;10608783;
1433002;94;7733484;;;0;10608783;
1433003;95;29952;;;0;10608783;
1433004;92;59904;;;0;10608783;
1434760;72;6579300;;;0;10610163;
1434819;01;255;;;0;10610283;
1404919;01;255;;;0;10600563;
1435979;04;8388863;;;1;10611663;
1345259;12;8766146;;;0;10580303;
1345260;05;32768;;;1;10580303;
1345261;14;8421568;;;1;10580303;
1345262;07;16711935;;;1;10580303;
1345263;15;12039936;;;0;10580303;
1345264;09;8405056;;;0;10580303;
1345265;01;255;;;0;10580303;
1345266;02;65280;;;0;10580303;
1345267;11;16744640;;;1;10580303;
1345268;03;16776960;;;0;10580303;
1345269;08;13342358;;;0;10580303;
1345270;10;33023;;;0;10580303;
1345271;04;8388863;;;0;10580303;
1345272;13;16744448;;;0;10580303;
1345273;06;65535;;;0;10580303;
1345274;16;8454143;;;0;10580303;
1420581;84;9868950;;;0;10605883;
1420439;82;5921370;;;0;10605803;
1420459;83;7895160;;;0;10605803;
1420479;84;9868950;;;0;10605803;
1411379;01;255;;;0;10603183;
1411380;03;16776960;;;0;10603183;
1411381;05;32768;;;0;10603183;
1411382;04;8388863;;;1;10603183;
1360421;30;16711680;;;1;10582223;
1355899;03;16776960;;;1;10581803;
1355900;01;255;;;1;10581803;
1355901;02;65280;;;1;10581803;
1355902;04;8388863;;;1;10581803;
1360420;31;8388736;;;1;10582223;
1360436;05;32768;;;1;10582223;
1360437;10;33023;;;0;10582223;
1360479;15;8421376;;;0;10582223;
1360480;21;11184895;;;0;10582223;
1360653;40;8388672;;;1;10582223;
1360654;41;12615808;;;1;10582223;
1363996;01;255;;;0;10582524;
1363997;02;65280;;;0;10582524;
1363998;03;16776960;;;0;10582524;
1413339;12;7518392;;;0;10604043;
1413340;14;8421568;;;0;10604043;
1355159;41;128;[$I_17:09][$I_17:06];;0;10581503;
1355160;42;16384;[$I_17:21][$I_17:30];;0;10581503;
1355161;43;8404992;[$I_17:33][$I_18:07];;0;10581503;
1413341;01;255;;;0;10604043;
1413342;03;16776960;;;0;10604043;
1413343;04;8388863;;;0;10604043;
1413344;07;16711935;;;0;10604043;
1413345;11;16744640;;;0;10604043;
1364302;05;32768;;;0;10582764;
1364303;11;16744640;;;0;10582764;
1364304;07;16711935;;;0;10582764;
1360500;16;8454143;;;0;10582223;
1360501;19;0;;;0;10582223;
1360502;20;12632256;;;0;10582223;
1360503;02;65280;;;0;10582223;
1360504;04;8388863;;;0;10582223;
1360505;06;65535;;;0;10582223;
1360506;08;14069165;;;0;10582223;
1360507;09;8405056;;;0;10582223;
1360508;11;16744640;;;0;10582223;
1360509;13;16744448;;;0;10582223;
1360510;14;8421568;;;0;10582223;
1360511;17;16756479;;;0;10582223;
1360512;01;255;;;0;10582223;
1360513;03;16776960;;;0;10582223;
1360514;07;16711935;;;0;10582223;
1364305;09;8405056;;;0;10582764;
1360516;12;7059126;;;0;10582223;
1360517;18;13001472;;;0;10582223;
1360518;22;12058551;;;0;10582223;
1364306;02;65280;;;0;10582764;
1364307;04;8388863;;;0;10582764;
1364308;06;65535;;;0;10582764;
1364309;01;255;;;0;10582764;
1364310;08;14069165;;;0;10582764;
1364311;10;33023;;;0;10582764;
1364312;03;16776960;;;0;10582764;
1364317;75;8421504;;;0;10582764;
1362187;01;255;;;0;10582103;
1362188;03;16776960;;;0;10582103;
1362189;05;32768;;;0;10582103;
1362190;07;16711935;;;0;10582103;
1362191;12;4227200;;;0;10582103;
1364340;07;16711935;;;0;10582767;
1364341;01;255;;;0;10582767;
1364342;02;65280;;;0;10582767;
1362192;09;8405056;;;0;10582103;
1362193;10;33023;;;0;10582103;
1362194;08;14002858;;;0;10582103;
1362195;02;65280;;;0;10582103;
1362196;04;8388863;;;0;10582103;
1362197;11;16744640;;;0;10582103;
1362198;13;16744448;;;0;10582103;
1362199;06;65535;;;0;10582103;
1364343;04;8388863;;;0;10582767;
1364344;05;32768;;;0;10582767;
1364345;06;65535;;;0;10582767;
1364346;03;16776960;;;0;10582767;
1364347;08;13342358;;;0;10582767;
1413346;13;16744448;;;0;10604043;
1413347;02;65280;;;0;10604043;
1413348;05;32768;;;0;10604043;
1413349;06;65535;;;0;10604043;
1413350;10;33023;;;0;10604043;
1413351;15;8421440;;;0;10604043;
1413352;09;8405056;;;0;10604043;
1413353;08;13607072;;;0;10604043;
1420579;82;5921370;;;0;10605883;
1420580;83;7895160;;;0;10605883;
1424760;72;13158600;;;0;10607283;
1424761;73;13487565;;;0;10607283;
1424762;74;13816530;;;0;10607283;
1424763;75;14145495;;;0;10607283;
1424764;76;14474460;;;0;10607283;
1424765;77;14803425;;;0;10607283;
1424766;78;15132390;;;0;10607283;
1424767;79;15461355;;;0;10607283;
1424768;80;15790320;;;0;10607283;
1424769;81;15856113;;;0;10607283;
1424770;82;15921906;;;0;10607283;
1424771;83;15987699;;;0;10607283;
1424772;84;16053492;;;0;10607283;
1424773;85;16119285;;;0;10607283;
1424774;86;16185078;;;0;10607283;
1424775;87;16250871;;;0;10607283;
1424776;88;16316664;;;0;10607283;
1424777;89;16382457;;;0;10607283;
1424739;51;0;;;0;10607283;
1424740;52;1973790;;;0;10607283;
1424741;53;3947580;;;0;10607283;
1424742;54;5263440;;;0;10607283;
1424743;55;5921370;;;0;10607283;
1424744;56;6579300;;;0;10607283;
1424745;57;7237230;;;0;10607283;
1424746;58;7895160;;;0;10607283;
1424747;59;8553090;;;0;10607283;
1424748;60;9211020;;;0;10607283;
1404920;01;255;;;0;10600564;
1371079;01;255;;;0;10584703;
1371080;02;65280;;;0;10584703;
1371081;03;16776960;;;0;10584703;
1406319;72;8454016;;;0;10602163;
1406439;99;0;;;0;10602303;
1406459;01;255;;;0;10602323;
1406460;02;65280;;;0;10602323;
1406461;01;255;;;0;10602324;
1406462;02;65280;;;0;10602324;
1406499;01;255;;;0;10602363;
1406500;02;65280;;;0;10602363;
1406501;03;16776960;;;0;10602363;
1406502;04;8388863;[$I_14:02];;0;10602363;
1406503;05;32768;;;0;10602363;
1406504;06;65535;;;0;10602363;
1400859;02;65280;;;0;10597723;
1400860;01;255;;;0;10597723;
1411383;02;65280;;;0;10603183;
1424749;61;9539985;;;0;10607283;
1424750;62;9868950;;;0;10607283;
1424751;63;10197915;;;0;10607283;
1424752;64;10526880;;;0;10607283;
1424753;65;10855845;;;0;10607283;
1424754;66;11184810;;;0;10607283;
1411384;06;65535;;;0;10603183;
1411385;30;16711680;;;1;10603183;
1411386;31;8388736;;;1;10603183;
1424755;67;11513775;;;0;10607283;
1424756;68;11842740;;;0;10607283;
1424757;69;12171705;;;0;10607283;
1424758;70;12500670;;;0;10607283;
1424759;71;12829635;;;0;10607283;
1395499;01;255;;;0;10595263;
1395500;05;32768;;;0;10595263;
1395501;07;16711935;;;1;10595263;
1395502;11;16744640;;;0;10595263;
1395503;10;33023;;;0;10595263;
1395504;03;16776960;;;1;10595263;
1395505;06;65535;;;0;10595263;
1395506;02;65280;;;0;10595263;
1395507;09;8405056;;;1;10595263;
1395508;08;14795972;;;1;10595263;
1395509;04;8388863;;;0;10595263;
1353279;09;8405056;;;0;10580523;
1353280;01;255;;;0;10580523;
1353281;03;16776960;;;0;10580523;
1395510;12;4227200;;;0;10595263;
1405300;01;255;;;0;10601064;
1405579;01;255;;;0;10601343;
1406179;01;255;;;1;10601983;
1406180;06;65535;;;0;10601983;
1406181;07;16711935;;;0;10601983;
1406182;04;8388863;;;0;10601983;
1406183;03;16776960;;;0;10601983;
1406184;05;32768;;;0;10601983;
1406185;02;65280;;;0;10601983;
1425119;03;16776960;;;0;10607363;
1425120;01;255;[$I_14:58];;0;10607363;
1425121;02;65280;;;0;10607363;
1425122;05;32768;;;0;10607363;
1353282;05;32768;;;0;10580523;
1353283;07;16711935;;;0;10580523;
1353284;08;14465722;;;0;10580523;
1353285;06;65535;;;0;10580523;
1329121;01;255;;;0;10578964;
1329122;02;65280;;;0;10578964;
1331119;01;255;;;0;10579063;
1331121;02;65280;;;1;10579063;
1353286;02;65280;;;0;10580523;
1425123;06;65535;;;0;10607363;
1353288;04;8388863;;;0;10580523;
1353289;10;33023;;;0;10580523;
1425124;04;8388863;[$I_13:42];;0;10607363;
1425125;07;16711935;;;0;10607363;
1380662;71;0;;;0;10587663;
1329119;01;255;[$I_14:00];;0;10578963;
1329120;02;65280;[$I_14:26];;0;10578963;
1344689;01;255;;;0;10580243;
1344690;02;65280;;;0;10580243;
1351359;10;33023;;;0;10580543;
1351360;01;255;;;0;10580543;
1351361;03;16776960;;;0;10580543;
1351362;05;32768;;;0;10580543;
1351363;07;16711935;;;0;10580543;
1351364;09;8405056;;;0;10580543;
1420839;86;13158600;;;0;10606063;
1420840;87;14474460;;;0;10606063;
1435635;10;33023;;;0;10611264;
1435239;12;4227200;;;0;10610603;
1435240;01;255;;;0;10610603;
1435241;02;8453888;;;0;10610603;
1435242;04;8388863;;;0;10610603;
1435243;11;16744640;;;0;10610603;
1435244;06;65535;;;0;10610603;
1435245;09;8405056;;;0;10610603;
1435246;08;13342872;;;0;10610603;
1435247;03;16776960;;;0;10610603;
1435248;10;33023;;;0;10610603;
1254859;01;255;;;0;10563843;
1254860;06;65535;;;0;10563843;
1254861;08;14267315;;;0;10563843;
1254862;09;8405056;;;0;10563843;
1254863;05;32768;;;0;10563843;
1254864;04;8388863;;;0;10563843;
1254865;07;16711935;;;0;10563843;
1254866;03;16776960;;;0;10563843;
1254867;02;65280;;;0;10563843;
1435249;05;32832;;;0;10610603;
1435250;13;16744448;;;0;10610603;
1435251;07;16711935;;;0;10610603;
1435252;61;4194304;;;0;10610603;
1291679;02;65280;;;0;10570223;
1291680;03;16776960;;;0;10570223;
1291681;01;255;;;0;10570223;
1291682;04;8388863;;;0;10570223;
1435253;62;8388608;;;0;10610603;
1435636;01;255;;;0;10611264;
1435637;03;16776960;;;0;10611264;
1435638;05;32768;;;0;10611264;
1435639;06;65535;;;0;10611264;
1260562;01;255;;;0;10565643;
1260563;03;16776960;;;0;10565643;
1260564;02;65280;;;0;10565643;
1260565;04;8388863;;;0;10565643;
1435640;07;16711935;;;0;10611264;
1435641;02;65280;;;0;10611264;
1435642;08;14465722;;;0;10611264;
1308966;04;8388863;;;0;10572843;
1308967;03;16776960;;;0;10572843;
1308968;01;255;;;0;10572843;
1308969;05;32768;;;0;10572843;
1321019;02;65280;;;0;10576943;
1321020;01;255;;;0;10576943;
1322183;10;33023;;;0;10577384;
1322184;03;16776960;;;1;10577384;
1320019;30;16711680;;;1;10576683;
1320020;31;8388736;;;1;10576683;
1320021;03;16776960;;;0;10576683;
1320022;16;8454143;;;0;10576683;
1320023;11;16744640;;;0;10576683;
1316279;01;255;;;0;10575343;
1316280;20;12632256;;;1;10575343;
1316281;03;16776960;;;0;10575343;
1320024;07;16711935;;;1;10576683;
1320025;01;255;;;0;10576683;
1320026;02;65280;;;0;10576683;
1320027;05;32768;;;0;10576683;
1322185;05;32768;;;0;10577384;
1322186;08;14795972;;;0;10577384;
1322187;01;255;;;1;10577384;
1322188;06;65535;;;0;10577384;
1316282;02;65280;;;0;10575343;
1317219;01;255;;;0;10575803;
1317220;02;65280;;;0;10575803;
1317221;04;8388863;;;0;10575803;
1317222;05;32768;;;1;10575803;
1317223;07;16711935;;;0;10575803;
1317224;03;16776960;;;0;10575803;
1317225;06;65535;;;0;10575803;
1317226;08;13607072;;;1;10575803;
1318019;20;12632256;;;1;10575803;
1435643;11;16744640;;;0;10611264;
1435644;04;8388863;;;0;10611264;
1435844;04;8388863;;;0;10611463;
1435845;01;255;;;0;10611463;
1435846;02;65280;;;0;10611463;
1322189;02;65280;;;0;10577384;
1320028;06;65535;;;0;10576683;
1320029;08;14597822;;;0;10576683;
1320030;10;33023;;;0;10576683;
1320031;12;7584185;;;0;10576683;
1320032;14;8421568;;;0;10576683;
1320033;15;8421376;;;0;10576683;
1320034;04;8388863;;;0;10576683;
1320035;13;16744448;;;0;10576683;
1320036;09;8405056;;;0;10576683;
1320037;17;16744703;;;0;10576683;
1322190;09;8405056;;;1;10577384;
1322191;07;16711935;;;0;10577384;
1322192;04;8388863;;;1;10577384;
1322193;11;16744640;;;0;10577384;
1435847;03;16776960;;;0;10611463;
1435848;05;32768;;;0;10611463;
1436239;01;255;;;0;10611983;
1436240;02;65280;;;0;10611983;
1437799;72;6579300;;;0;10613103;
1317719;22;8454016;;;0;10576003;
1317720;21;13290239;;;0;10576003;
1317721;20;12632256;;;0;10576003;
1317722;23;16777088;;;0;10576003;
1317723;09;8405056;;;0;10576003;
1317724;10;33023;;;0;10576003;
1317725;04;8388863;;;0;10576003;
1317726;13;16744448;;;0;10576003;
1317727;06;65535;;;0;10576003;
1317728;15;8421376;;;0;10576003;
1317729;07;16711935;;;0;10576003;
1317730;02;65280;;;0;10576003;
1317731;14;8421568;;;0;10576003;
1317732;01;255;[$I_14:30];;0;10576003;
1317733;03;16776960;;;0;10576003;
1317734;05;32768;;;0;10576003;
1317735;08;13738915;;;0;10576003;
1317736;11;16744640;;;0;10576003;
1317737;12;9750985;;;0;10576003;
1437779;71;0;;;0;10613103;
1228399;01;255;;;0;10557783;
1228400;02;65280;;;0;10557783;
1229039;01;255;[$I_14:36][$I_14:36][$I_14:36];;0;10558683;
1229040;02;65280;[$I_14:10][$I_14:10][$I_14:10];;0;10558683;
1229041;03;16776960;[$I_14:47][$I_14:47];;0;10558683;
1404899;01;255;;;0;10600543;
1404959;01;255;;;0;10600603;
1404979;01;255;;;0;10600623;
1406039;01;255;;;0;10601823;
1406040;02;65280;;;0;10601823;
1421019;81;3947580;;;0;10606183;
1229259;03;16776960;;;0;10559023;
1229260;02;65280;;;0;10559023;
1229261;04;8388863;;;0;10559023;
1229262;01;255;;;0;10559023;
1229263;05;32768;;;1;10559023;
1229579;09;8405056;;;0;10559643;
1402779;83;9868950;;;0;10598783;
1229580;03;16776960;;;0;10559643;
1229581;05;32768;;;0;10559643;
1229582;07;16711935;;;0;10559643;
1229583;10;33023;;;0;10559643;
1229584;01;255;;;0;10559643;
1229585;02;65280;;;0;10559643;
1229586;06;65535;;;0;10559643;
1229587;11;16744640;;;0;10559643;
1229588;04;8388863;;;0;10559643;
1229589;08;13871529;;;0;10559643;
1229590;12;11129811;;;0;10559643;
1230959;22;8454016;;;1;10560363;
1230960;20;12632256;;;1;10560363;
1230961;21;8421631;;;1;10560363;
1230962;23;16777088;;;1;10560363;
1230963;08;14068651;;;0;10560363;
1230964;02;65280;;;0;10560363;
1230965;04;8388863;;;0;10560363;
1225859;51;9079551;;;0;10555663;
1225860;52;9240460;;;0;10555663;
1226943;14;8421568;;;0;10556424;
1226944;15;8421440;;;0;10556424;
1420759;03;16776960;;;1;10606003;
1226466;01;255;;;0;10556164;
1225499;02;65280;;;0;10555303;
1225500;03;16776960;;;0;10555303;
1226467;03;16776960;;;0;10556164;
1226468;02;65280;;;0;10556164;
1226469;04;8388863;;;0;10556164;
1406041;04;8388863;;;0;10601823;
1406042;05;32768;;;1;10601823;
1406043;07;16711935;;;0;10601823;
1406044;03;16776960;;;0;10601823;
1406045;06;65535;;;0;10601823;
1382099;01;255;;;0;10588703;
1225861;53;16777124;;;0;10555663;
1225862;54;13210623;;;0;10555663;
1230966;05;32768;;;0;10560363;
1230967;06;65535;;;0;10560363;
1230968;09;8405056;;;0;10560363;
1230969;03;16776960;;;0;10560363;
1230970;07;16711935;;;0;10560363;
1230971;10;33023;;;0;10560363;
1421020;82;5921370;;;0;10606183;
1421021;83;7895160;;;0;10606183;
1421022;84;9868950;;;0;10606183;
1421023;85;11842740;;;0;10606183;
1421024;86;12500670;;;0;10606183;
1421025;87;13158600;;;0;10606183;
1230972;01;255;;;0;10560363;
1230973;11;16744640;;;0;10560363;
1319139;02;65280;;;0;10576303;
1319140;03;16776960;;;0;10576303;
1319141;01;255;;;1;10576303;
1319142;04;8388863;;;0;10576303;
1382319;01;255;;;0;10588864;
1238479;20;12632256;;;1;10562203;
1421213;80;0;;;0;10606303;
1390499;11;16744640;;;0;10593763;
1390500;13;16744448;;;0;10593763;
1390501;15;8421376;;;0;10593763;
1390502;02;65280;;;0;10593763;
1421979;81;0;;;0;10606643;
1421980;82;3947580;;;0;10606643;
1431814;72;5921370;;;0;10608283;
1431815;73;7895160;;;0;10608283;
1431816;71;0;;;0;10608283;
1431817;74;9868950;;;0;10608283;
1390503;03;16776960;;;0;10593763;
1390504;04;8388863;;;0;10593763;
1390505;07;16711935;;;0;10593763;
1390506;09;8405056;;;0;10593763;
1390507;10;33023;;;0;10593763;
1390508;14;8421568;;;0;10593763;
1390509;16;8454143;;;0;10593763;
1390510;06;65535;;;0;10593763;
1390511;05;32768;;;0;10593763;
1390512;08;13145750;;;0;10593763;
1390513;12;4227200;;;0;10593763;
1390514;01;255;;;0;10593763;
1406046;08;13607072;;;0;10601823;
1260762;72;5395026;;;0;10565824;
1406059;71;0;;;0;10601823;
1276139;01;255;;;0;10568643;
1403559;04;8388863;;;1;10599043;
1403560;03;16776960;;;1;10599043;
1403561;01;255;;;0;10599043;
1403562;02;65280;;;1;10599043;
1319159;02;65280;;;0;10576443;
1319160;01;255;;;0;10576443;
1316159;13;16744448;;;0;10575283;
1316160;11;16744640;;;0;10575283;
1316161;05;32768;;;0;10575283;
1316162;03;16776960;;;0;10575283;
1316163;10;33023;;;0;10575283;
1316164;07;16711935;;;0;10575283;
1316165;01;255;;;0;10575283;
1316166;08;13739429;;;0;10575283;
1316167;02;65280;;;0;10575283;
1316168;09;8405056;;;0;10575283;
1316169;06;65535;;;0;10575283;
1316170;04;8388863;;;0;10575283;
1316171;12;8503488;;;0;10575283;
1319161;03;16776960;;;1;10576443;
1366086;02;65280;;;0;10583443;
1366087;01;255;;;0;10583443;
1366088;03;16776960;;;0;10583443;
1370619;20;12632256;;;1;10584403;
1239999;20;12632256;;;1;10562863;
1379699;01;255;;;0;10584103;
1230039;03;16776960;;;0;10559383;
1230040;01;255;;;0;10559383;
1230041;04;8388863;;;0;10559383;
1230042;02;65280;;;0;10559383;
1230043;05;32768;;;0;10559383;
1240000;13;16744512;;;0;10562863;
1240001;12;8700353;;;0;10562863;
1240002;16;8454143;;;0;10562863;
1240003;14;9934796;;;0;10562863;
1240004;18;15522265;;;0;10562863;
1240005;15;8421376;;;0;10562863;
1240006;11;16744640;;;0;10562863;
1240007;17;16744703;;;0;10562863;
1240008;03;16776960;;;0;10562863;
1240009;06;65535;;;0;10562863;
1240010;07;16711935;;;0;10562863;
1240011;02;65280;;;0;10562863;
1240012;01;255;;;0;10562863;
1240013;05;32768;;;0;10562863;
1226139;03;16776960;;;0;10555863;
1421899;52;3947580;;;0;10606603;
1240014;08;13607072;;;0;10562863;
1229879;71;0;;;0;10559883;
1229880;72;25088;;;0;10559883;
1421919;53;5921370;;;0;10606603;
1225380;01;255;;;0;10555303;
1379700;04;8388863;;;0;10584103;
1379701;02;65280;;;0;10584103;
1379702;05;32832;;;0;10584103;
1226119;03;16776960;;;0;10555843;
1225279;01;255;;;0;10555223;
1225280;02;65280;;;0;10555223;
1225281;03;16776960;;;0;10555223;
1226120;02;65280;;;0;10555843;
1226121;01;255;;;0;10555843;
1226122;05;32768;;;0;10555843;
1226123;06;65535;;;1;10555843;
1226124;04;8388863;;;0;10555843;
1226140;02;65280;;;0;10555863;
1226141;04;8388863;;;0;10555863;
1226142;01;255;;;0;10555863;
1226143;05;32768;;;1;10555863;
1414107;84;7895160;;;0;10598643;
1414105;82;3947580;;;0;10598643;
1414106;83;5921370;;;0;10598643;
1414108;85;9211020;;;0;10598643;
1414109;86;10526880;;;0;10598643;
1414110;87;11842740;;;0;10598643;
1414870;01;255;;;0;10605063;
1379703;03;16776960;;;0;10584103;
1379704;06;65535;;;0;10584103;
1406199;01;255;;;0;10602003;
1406200;04;8388863;;;0;10602003;
1406201;06;65535;;;0;10602003;
1406202;07;16711935;;;0;10602003;
1406203;05;32768;;;1;10602003;
1437539;02;65280;;;0;10612923;
1406205;20;12632256;;;1;10602003;
1228559;02;65280;;;0;10557963;
1228560;04;8388863;;;0;10557963;
1228561;01;255;;;0;10557963;
1228562;03;16776960;;;0;10557963;
1406159;09;8405056;;;0;10601923;
1406160;01;255;[$I_12:35];;0;10601923;
1228563;05;32768;;;0;10557963;
1228564;06;65535;;;0;10557963;
1406161;02;65280;;;0;10601923;
1406162;05;32768;[$I_13:15][$I_12:39];;0;10601923;
1229179;02;65280;;;0;10558883;
1229180;01;255;;;0;10558883;
1229181;03;16776960;;;0;10558883;
1240015;04;8388863;;;0;10562863;
1240016;41;128;[$I_17:08];;0;10562863;
1240017;42;16384;[$I_17:21];;0;10562863;
1240018;43;8404992;[$I_17:33];;0;10562863;
1406163;07;16711935;;;0;10601923;
1406164;08;13738915;;;0;10601923;
1406165;04;8388863;;;0;10601923;
1406166;03;16776960;;;1;10601923;
1406167;06;65535;;;0;10601923;
1406206;30;16711680;;;1;10602003;
1437540;05;32768;;;0;10612923;
1406207;31;8388736;;;1;10602003;
1406208;08;14068651;;;1;10602003;
1406209;03;16776960;;;1;10602003;
1406210;02;65280;;;1;10602003;
1437541;04;8388863;;;0;10612923;
1437542;01;255;;;0;10612923;
1437543;03;16776960;;;0;10612923;
1275839;03;16776960;;;0;10568483;
1275840;01;255;;;0;10568483;
1275841;02;65280;;;0;10568483;
1275842;04;8388863;;;0;10568483;
1286879;05;32768;;;0;10569423;
1286880;01;255;;;0;10569423;
1240119;76;32960;;;0;10562904;
1240120;77;11993271;;;0;10562904;
1240121;78;8405056;;;0;10562904;
1286881;02;65280;;;0;10569423;
1286882;03;16776960;;;0;10569423;
1286883;04;8388863;;;0;10569423;
1286884;06;65535;;;0;10569423;
1294885;01;255;;;0;10570784;
1294886;02;65280;;;0;10570784;
1294887;03;16776960;;;0;10570784;
1294888;04;8388863;;;0;10570784;
1309659;01;255;;;0;10573443;
1309660;03;16776960;;;0;10573443;
1309661;02;65280;;;0;10573443;
1309662;04;8388863;;;0;10573443;
1316539;03;16776960;;;0;10575463;
1437544;06;65535;;;0;10612923;
1298285;04;8388863;;;0;10569824;
1298286;03;16776960;;;0;10569824;
1298287;02;65280;;;0;10569824;
1298288;01;255;;;0;10569824;
1298289;05;32768;;;0;10569824;
1295219;03;16776960;;;0;10571043;
1295220;06;65535;;;0;10571043;
1295221;05;32768;;;0;10571043;
1295222;07;16711935;;;0;10571043;
1295223;01;255;;;0;10571043;
1295224;04;8388863;;;0;10571043;
1295225;02;65280;;;0;10571043;
1295226;08;13738915;;;0;10571043;
1438119;01;255;;;0;10613803;
1438120;02;65280;;;0;10613803;
1438121;03;16776960;;;0;10613803;
1316540;02;65280;;;0;10575463;
1316541;05;32768;;;0;10575463;
1316542;01;255;;;0;10575463;
1316543;04;8388863;;;0;10575463;
1438122;04;8388863;;;0;10613803;
1438123;05;32768;;;0;10613803;
1438124;06;65535;;;0;10613803;
1438125;07;16711935;;;0;10613803;
1438126;08;14068651;;;0;10613803;
1323617;08;13606558;;;0;10577783;
1323618;07;16711935;;;0;10577783;
